site,plot,site_plot,quad,spp,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,ttl_ht_only,cones,dead_stressed,browsed,form_prob,seedling,uncertainty,tally_num,record_expand_plot,record_expand_site,trees_per_plot,trees_per_site,trees_per_ha,ttl_ht,ht_2006,ht_2007,ht_2008,ht_2009,ht_2010,ht_2011,ht_2012,ht_2013,ht_2014,ht_2015,ht_2016,grwth_2006,grwth_2007,grwth_2008,grwth_2009,grwth_2010,grwth_2011,grwth_2012,grwth_2013,grwth_2014,grwth_2015,grwth_2016,grwth_avg_Ngerm_Y16,grwth_avg_Ngerm_N16,yrs_grwth_inclusive,estab_yr,yr1GTE10_estab_yr,yr1GTE20_estab_yr
S-111-011,E,S-111-011_E,NE,PICO,3,14,35,52,67,83,92,110,119,138,164,NA,YES,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,164,3,14,35,52,67,83,92,110,119,138,164,3,11,21,17,15,16,9,18,9,19,26,14.90909091,13.8,11,2006,2006,2006
S-111-011,E,S-111-011_E,NE,PICO,2,21,37,45,62,79,100,114,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,114,,,,2,21,37,45,62,79,100,114,,,,,19,16,8,17,17,21,14,16,16.33333333,8,2009,2009,2009
S-111-011,S,S-111-011_S,NE,PIPO,6,11,26,40,58,79,103,,,,,NA,NO,YES,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,103,,,,,6,11,26,40,58,79,103,,,,,,5,15,14,18,21,24,16.16666667,14.6,7,2010,2010,2010
S-111-011,S,S-111-011_S,NE,PICO,4,10,22,44,67,93,99,115,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,115,,,,4,10,22,44,67,93,99,115,,,,,6,12,22,23,26,6,16,15.85714286,15.83333333,8,2009,2009,2009
S-111-011,S,S-111-011_S,NE,PICO,4,11,20,30,40,55,75,96,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,96,,,,4,11,20,30,40,55,75,96,,,,,7,9,10,10,15,20,21,13.14285714,11.83333333,8,2009,2009,2009
S-111-011,S,S-111-011_S,NE,PICO,4,37,58,95,136,161,216,273,330,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,330,,,4,37,58,95,136,161,216,273,330,,,,33,21,37,41,25,55,57,57,40.75,38.42857143,9,2008,2008,2008
S-111-011,S,S-111-011_S,NE,PICO,4,27,44,71,98,115,127,145,170,207,248,NA,YES,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,248,4,27,44,71,98,115,127,145,170,207,248,4,23,17,27,27,17,12,18,25,37,41,22.54545455,20.7,11,2006,2006,2006
S-111-011,S,S-111-011_S,NE,PICO,4,24,39,67,91,119,132,169,180,219,269,NA,YES,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,269,4,24,39,67,91,119,132,169,180,219,269,4,20,15,28,24,28,13,37,11,39,50,24.45454545,21.9,11,2006,2006,2006
S-111-011,S,S-111-011_S,NE,PIPO,3,34,50,66,81,104,131,161,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,161,,,,3,34,50,66,81,104,131,161,,,,,31,16,16,15,23,27,30,22.57142857,21.33333333,8,2009,2009,2009
S-111-011,S,S-111-011_S,NE,PICO,,,,,,,,,,,,157,NO,NO,NO,NO,NO,NONE,1,1,1.666666667,1,1.666666667,42.44131816,157,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-112-016,E,S-112-016_E,SW,PICO,_,39,50,73,102,119,,,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,119,,,,,,,39,50,73,102,119,,,,,,,,11,23,29,17,20,21,6,2011,2010,2009
S-112-016,E,S-112-016_E,SE,PICO,_,35,53,65,82,119,137,145,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,145,,,,,35,53,65,82,119,137,145,,,,,,18,12,17,37,18,8,18.33333333,20.4,8,2009,2008,2007
S-112-016,E,S-112-016_E,SE,PICO,4,31,49,72,89,114,139,160,204,224,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,224,,4,31,49,72,89,114,139,160,204,224,,,27,18,23,17,25,25,21,44,20,24.44444444,25,10,2007,2007,2007
S-112-016,E,S-112-016_E,SE,PICO,9,31,45,56,70,81,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,81,,,,,,9,31,45,56,70,81,,,,,,,22,14,11,14,11,14.4,15.25,6,2011,2011,2011
S-112-016,E,S-112-016_E,SE,PICO,5,27,44,55,64,76,104,124,,,,NA,YES,YES,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,124,,,,5,27,44,55,64,76,104,124,,,,,22,17,11,9,12,28,20,17,16.5,8,2009,2009,2009
S-112-016,E,S-112-016_E,SW,PICO,10,27,43,60,84,99,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,99,,,,,,10,27,43,60,84,99,,,,,,,17,16,17,24,15,17.8,18.5,6,2011,2010,2010
S-112-016,C,S-112-016_C,NE,PICO,4,25,33,42,60,85,100,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,100,,,,,4,25,33,42,60,85,100,,,,,,21,8,9,18,25,15,16,16.2,7,2010,2010,2010
S-112-016,E,S-112-016_E,SW,PICO,6,24,32,37,50,67,89,110,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,110,,,,6,24,32,37,50,67,89,110,,,,,18,8,5,13,17,22,21,14.85714286,13.83333333,8,2009,2009,2009
S-112-016,E,S-112-016_E,NE,PICO,3,24,38,57,81,100,121,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,121,,,,,3,24,38,57,81,100,121,,,,,,21,14,19,24,19,21,19.66666667,19.4,7,2010,2010,2010
S-112-016,E,S-112-016_E,SW,PICO,10,23,36,59,84,117,145,162,206,250,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,250,,10,23,36,59,84,117,145,162,206,250,,,13,13,23,25,33,28,17,44,44,26.66666667,24.5,10,2007,2006,2006
S-112-016,E,S-112-016_E,SE,PICO,_,22,37,60,81,108,143,190,223,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,223,,,,22,37,60,81,108,143,190,223,,,,,15,23,21,27,35,47,33,28.71428571,28,9,2008,2007,2006
S-112-016,E,S-112-016_E,NW,PICO,9,22,46,69,102,136,165,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,165,,,,,9,22,46,69,102,136,165,,,,,,13,24,23,33,34,29,26,25.4,7,2010,2010,2010
S-112-016,E,S-112-016_E,SW,PICO,6,22,30,40,51,70,96,118,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,118,,,,6,22,30,40,51,70,96,118,,,,,16,8,10,11,19,26,22,16,15,8,2009,2009,2009
S-112-016,E,S-112-016_E,SE,PICO,_,22,46,66,81,104,119,,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,119,,,,,,22,46,66,81,104,119,,,,,,,24,20,15,23,15,19.4,20.5,7,2010,2009,2008
S-112-016,E,S-112-016_E,SE,PICO,6,21,42,62,80,97,121,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,121,,,,,6,21,42,62,80,97,121,,,,,,15,21,20,18,17,24,19.16666667,18.2,7,2010,2010,2010
S-112-016,E,S-112-016_E,SW,PICO,_,20,40,60,68,80,103,117,135,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,135,,,,20,40,60,68,80,103,117,135,,,,,20,20,8,12,23,14,18,16.42857143,16.16666667,9,2008,2007,2006
S-112-016,E,S-112-016_E,SW,PICO,10,20,29,42,55,72,81,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,81,,,,,10,20,29,42,55,72,81,,,,,,10,9,13,13,17,9,11.83333333,12.4,7,2010,2009,2009
S-112-016,W,S-112-016_W,NW,PIPO,7,20,33,57,75,104,141,167,190,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,190,,,7,20,33,57,75,104,141,167,190,,,,13,13,24,18,29,37,26,23,22.875,22.85714286,9,2008,2008,2008
S-112-016,E,S-112-016_E,SW,PICO,5,19,29,39,70,99,125,157,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,157,,,,5,19,29,39,70,99,125,157,,,,,14,10,10,31,29,26,32,21.71428571,20,8,2009,2009,2009
S-112-016,E,S-112-016_E,SE,PICO,7,19,28,47,70,89,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,89,,,,,,7,19,28,47,70,89,,,,,,,12,9,19,23,19,16.4,15.75,6,2011,2011,2011
S-112-016,E,S-112-016_E,SE,PICO,4,18,36,48,61,86,115,127,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,127,,,,4,18,36,48,61,86,115,127,,,,,14,18,12,13,25,29,12,17.57142857,18.5,8,2009,2009,2009
S-112-016,E,S-112-016_E,SE,PICO,3,17,30,47,65,88,121,146,168,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,168,,,3,17,30,47,65,88,121,146,168,,,,14,13,17,18,23,33,25,22,20.625,20.42857143,9,2008,2008,2008
S-112-016,E,S-112-016_E,SW,PICO,7,17,31,57,76,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,76,,,,,,,7,17,31,57,76,,,,,,,,10,14,26,19,17.25,16.66666667,5,2012,2012,2012
S-112-016,C,S-112-016_C,NE,PICO,_,16,36,53,63,76,112,132,,,,NA,YES,NO,YES,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,132,,,,,16,36,53,63,76,112,132,,,,,,20,17,10,13,36,20,19.33333333,19.2,8,2009,2008,2007
S-112-016,C,S-112-016_C,SE,PICO,2,16,29,50,61,80,102,120,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,120,,,,2,16,29,50,61,80,102,120,,,,,14,13,21,11,19,22,18,16.85714286,16.66666667,8,2009,2009,2009
S-112-016,E,S-112-016_E,SE,PICO,7,15,21,28,36,45,56,67,,,,NA,NO,YES,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,67,,,,7,15,21,28,36,45,56,67,,,,,8,6,7,8,9,11,11,8.571428571,8.166666667,8,2009,2009,2009
S-112-016,E,S-112-016_E,SW,PSME,8,14,23,30,38,46,57,61,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,61,,,,8,14,23,30,38,46,57,61,,,,,6,9,7,8,8,11,4,7.571428571,8.166666667,8,2009,2009,2009
S-113-024,C,S-113-024_C,NE,PIPO,_,16,32,44,50,71,96,115,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,115,,,,,16,32,44,50,71,96,115,,,,,,16,12,6,21,25,19,16.5,16,8,2009,2009,2009
S-113-024,C,S-113-024_C,NE,PIPO,12,16,26,30,45,61,71,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,71,,,,,12,16,26,30,45,61,71,,,,,,4,10,4,15,16,10,9.833333333,9.8,7,2010,2010,2010
S-113-024,C,S-113-024_C,NE,PIPO,9,20,26,39,59,74,96,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,96,,,,,9,20,26,39,59,74,96,,,,,,11,6,13,20,15,22,14.5,13,7,2010,2010,2010
S-113-024,C,S-113-024_C,NE,PIPO,8,20,29,41,61,77,92,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,92,,,,,8,20,29,41,61,77,92,,,,,,12,9,12,20,16,15,14,13.8,7,2010,2010,2010
S-113-024,C,S-113-024_C,NE,PIPO,6,28,50,58,82,104,121,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,121,,,,,6,28,50,58,82,104,121,,,,,,22,22,8,24,22,17,19.16666667,19.6,7,2010,2010,2010
S-113-024,E,S-113-024_E,NW,PIPO,9,22,37,40,62,76,82,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,82,,,,,9,22,37,40,62,76,82,,,,,,13,15,3,22,14,6,12.16666667,13.4,7,2010,2010,2010
S-113-024,E,S-113-024_E,NW,PIPO,9,32,60,73,95,112,130,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,130,,,,,9,32,60,73,95,112,130,,,,,,23,28,13,22,17,18,20.16666667,20.6,7,2010,2010,2010
S-113-024,W,S-113-024_W,SE,PIPO,_,10,16,26,33,45,54,60,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,60,,,,,10,16,26,33,45,54,60,,,,,,6,10,7,12,9,6,8.333333333,8.8,8,2009,2009,2009
S-113-024,W,S-113-024_W,SW,PIPO,_,15,26,43,52,68,86,97,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,97,,,,,15,26,43,52,68,86,97,,,,,,11,17,9,16,18,11,13.66666667,14.2,8,2009,2009,2009
S-113-024,W,S-113-024_W,NE,PIPO,_,15,23,34,45,53,65,77,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,77,,,,,15,23,34,45,53,65,77,,,,,,8,11,11,8,12,12,10.33333333,10,8,2009,2009,2009
S-113-024,W,S-113-024_W,NW,PIPO,12,26,48,67,79,100,120,139,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,139,,,,12,26,48,67,79,100,120,139,,,,,14,22,19,12,21,20,19,18.14285714,18,8,2009,2009,2009
S-113-024,W,S-113-024_W,NW,PIPO,11,24,36,46,54,65,79,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,79,,,,,11,24,36,46,54,65,79,,,,,,13,12,10,8,11,14,11.33333333,10.8,7,2010,2010,2010
S-113-024,W,S-113-024_W,SE,PIPO,10,20,33,47,57,79,85,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,85,,,,,10,20,33,47,57,79,85,,,,,,10,13,14,10,22,6,12.5,13.8,7,2010,2010,2010
S-113-024,W,S-113-024_W,SW,PIPO,10,20,33,42,59,72,81,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,81,,,,,10,20,33,42,59,72,81,,,,,,10,13,9,17,13,9,11.83333333,12.4,7,2010,2010,2010
S-113-024,W,S-113-024_W,NE,PIPO,9,21,35,50,61,85,99,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,99,,,,,9,21,35,50,61,85,99,,,,,,12,14,15,11,24,14,15,15.2,7,2010,2010,2010
S-113-024,W,S-113-024_W,NW,PIPO,9,23,34,51,57,67,85,95,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,95,,,,9,23,34,51,57,67,85,95,,,,,14,11,17,6,10,18,10,12.28571429,12.66666667,8,2009,2009,2009
S-113-024,W,S-113-024_W,NW,PSME,8,15,22,34,45,55,60,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,60,,,,,8,15,22,34,45,55,60,,,,,,7,7,12,11,10,5,8.666666667,9.4,7,2010,2010,2010
S-113-024,W,S-113-024_W,NW,PIPO,8,15,28,43,47,60,70,90,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,90,,,,8,15,28,43,47,60,70,90,,,,,7,13,15,4,13,10,20,11.71428571,10.33333333,8,2009,2009,2009
S-113-024,W,S-113-024_W,SW,PIPO,2,9,26,37,43,64,81,96,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,96,,,,2,9,26,37,43,64,81,96,,,,,7,17,11,6,21,17,15,13.42857143,13.16666667,8,2009,2009,2009
S-113-024,W,S-113-024_W,NW,PIPO,,,,,,,,,,,,112,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,112,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-121-026,C,S-121-026_C,NE,PICO,_,14,25,37,47,59,79,96,115,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,115,,,,14,25,37,47,59,79,96,115,,,,,11,12,10,12,20,17,19,14.42857143,13.66666667,9,2008,2007,2006
S-121-026,C,S-121-026_C,NE,PICO,_,17,39,53,73,88,112,135,155,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,155,,,,17,39,53,73,88,112,135,155,,,,,22,14,20,15,24,23,20,19.71428571,19.66666667,9,2008,2007,2006
S-121-026,C,S-121-026_C,NE,PICO,10,18,28,36,47,58,72,85,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,85,,,,10,18,28,36,47,58,72,85,,,,,8,10,8,11,11,14,13,10.71428571,10.33333333,8,2009,2008,2008
S-121-026,C,S-121-026_C,NE,PSME,9,19,26,34,45,58,66,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,66,,,,,9,19,26,34,45,58,66,,,,,,10,7,8,11,13,8,9.5,9.8,7,2010,2010,2010
S-121-026,C,S-121-026_C,NE,PICO,9,21,32,41,60,75,85,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,85,,,,,9,21,32,41,60,75,85,,,,,,12,11,9,19,15,10,12.66666667,13.2,7,2010,2010,2010
S-121-026,C,S-121-026_C,NE,PICO,9,22,36,45,50,64,82,90,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,90,,,,9,22,36,45,50,64,82,90,,,,,13,14,9,5,14,18,8,11.57142857,12.16666667,8,2009,2009,2009
S-121-026,E,S-121-026_E,NE,PICO,12,21,30,39,53,68,78,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,78,,,,,12,21,30,39,53,68,78,,,,,,9,9,9,14,15,10,11,11.2,7,2010,2009,2009
S-121-026,E,S-121-026_E,NE,PSME,8,13,19,29,33,37,43,47,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,47,,,,8,13,19,29,33,37,43,47,,,,,5,6,10,4,4,6,4,5.571428571,5.833333333,8,2009,2009,2009
S-121-026,E,S-121-026_E,SW,PSME,7,14,17,24,32,43,48,,,,,NA,NO,NO,NO,NO,NO,QMSRMT,1,1,1,1,1,25.46479089,48,,,,,7,14,17,24,32,43,48,,,,,,7,3,7,8,11,5,6.833333333,7.2,7,2010,2010,2010
S-121-026,W,S-121-026_W,NE,PICO,_,13,27,40,47,69,81,89,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,89,,,,,13,27,40,47,69,81,89,,,,,,14,13,7,22,12,8,12.66666667,13.6,8,2009,2008,2007
S-121-026,W,S-121-026_W,NE,PICO,_,29,40,52,73,87,98,115,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,115,,,,,29,40,52,73,87,98,115,,,,,,11,12,21,14,11,17,14.33333333,13.8,8,2009,2008,2007
S-121-026,W,S-121-026_W,NE,PICO,_,15,22,32,45,60,88,122,142,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,142,,,,15,22,32,45,60,88,122,142,,,,,7,10,13,15,28,34,20,18.14285714,17.83333333,9,2008,2007,2006
S-121-026,W,S-121-026_W,NE,PICO,6,16,27,36,44,54,68,83,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,83,,,,6,16,27,36,44,54,68,83,,,,,10,11,9,8,10,14,15,11,10.33333333,8,2009,2009,2009
S-121-026,W,S-121-026_W,NE,PICO,4,16,23,31,38,49,60,72,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,72,,,,4,16,23,31,38,49,60,72,,,,,12,7,8,7,11,11,12,9.714285714,9.333333333,8,2009,2009,2009
S-121-026,W,S-121-026_W,NE,PSME,2,6,11,17,19,23,27,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,27,,,,,2,6,11,17,19,23,27,,,,,,4,5,6,2,4,4,4.166666667,4.2,7,2010,2010,2010
S-121-035,C,S-121-035_C,SE,PIPO,_,25,47,60,73,85,107,123,135,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1.25,1,1.25,31.83098862,135,,,,25,47,60,73,85,107,123,135,,,,,22,13,13,12,22,16,12,15.71428571,16.33333333,9,2008,2008,2008
S-121-035,C,S-121-035_C,SE,PIPO,_,17,41,51,68,80,103,122,135,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1.25,1,1.25,31.83098862,135,,,,17,41,51,68,80,103,122,135,,,,,24,10,17,12,23,19,13,16.85714286,17.5,9,2008,2008,2008
S-121-035,C,S-121-035_C,NE,PIPO,10,17,25,43,54,63,81,100,120,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,120,,,10,17,25,43,54,63,81,100,120,,,,7,8,18,11,9,18,19,20,13.75,12.85714286,9,2008,2008,2008
S-121-035,C,S-121-035_C,SW,PIPO,8,20,28,35,50,59,67,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,67,,,,,8,20,28,35,50,59,67,,,,,,12,8,7,15,9,8,9.833333333,10.2,7,2010,2010,2010
S-121-035,C,S-121-035_C,NW,PIPO,8,_,35,47,57,72,83,94,,,,NA,NO,NO,NO,YES,NO,NONE,1,1,1.25,1,1.25,31.83098862,94,,,,,8,35,47,57,72,83,94,,,,,,27,12,10,15,11,11,14.33333333,15,8,2009,2009,2009
S-121-035,C,S-121-035_C,NW,PSME,8,16,22,29,34,39,50,61,73,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,73,,,8,16,22,29,34,39,50,61,73,,,,8,6,7,5,5,11,11,12,8.125,7.571428571,9,2008,2008,2008
S-121-035,C,S-121-035_C,SE,PSME,7,11,19,23,31,48,57,64,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,64,,,,7,11,19,23,31,48,57,64,,,,,4,8,4,8,17,9,7,8.142857143,8.333333333,8,2009,2009,2009
S-121-035,C,S-121-035_C,NE,PIPO,6,20,28,46,58,80,97,111,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,111,,,,6,20,28,46,58,80,97,111,,,,,14,8,18,12,22,17,14,15,15.16666667,8,2009,2009,2009
S-121-035,C,S-121-035_C,SW,PIPO,5,20,38,45,58,68,74,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,74,,,,,5,20,38,45,58,68,74,,,,,,15,18,7,13,10,6,11.5,12.6,7,2010,2010,2010
S-121-035,C,S-121-035_C,NW,PIPO,5,13,17,24,32,40,52,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,52,,,,,5,13,17,24,32,40,52,,,,,,8,4,7,8,8,12,7.833333333,7,7,2010,2010,2010
S-121-035,C,S-121-035_C,SW,PIPO,5,21,31,40,48,63,72,81,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,81,,,,5,21,31,40,48,63,72,81,,,,,16,10,9,8,15,9,9,10.85714286,11.16666667,8,2009,2009,2009
S-121-035,C,S-121-035_C,NW,PIPO,5,17,24,27,32,37,51,62,70,,,NA,NO,NO,NO,NO,NO,QMSRMT,1,1,1.25,1,1.25,31.83098862,70,,,5,17,24,27,32,37,51,62,70,,,,12,7,3,5,5,14,11,8,8.125,8.142857143,9,2008,2008,2008
S-121-035,C,S-121-035_C,SW,PSME,4,12,18,27,33,47,55,67,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,67,,,,4,12,18,27,33,47,55,67,,,,,8,6,9,6,14,8,12,9,8.5,8,2009,2009,2009
S-121-035,C,S-121-035_C,SW,PSME,4,12,16,22,25,28,35,44,50,,,NA,NO,NO,NO,NO,NO,QMSRMT,1,1,1.25,1,1.25,31.83098862,50,,,4,12,16,22,25,28,35,44,50,,,,8,4,6,3,3,7,9,6,5.75,5.714285714,9,2008,2008,2008
S-121-035,C,S-121-035_C,SW,PSME,3,12,19,24,40,54,62,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,62,,,,,3,12,19,24,40,54,62,,,,,,9,7,5,16,14,8,9.833333333,10.2,7,2010,2010,2010
S-121-035,W,S-121-035_W,NE,PIPO,_,21,30,36,46,55,71,87,112,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1.25,1,1.25,31.83098862,112,,,,21,30,36,46,55,71,87,112,,,,,9,6,10,9,16,16,25,13,11,9,2008,2008,2008
S-121-035,W,S-121-035_W,NE,PIPO,12,23,31,38,45,55,72,86,111,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,111,,,12,23,31,38,45,55,72,86,111,,,,11,8,7,7,10,17,14,25,12.375,10.57142857,9,2008,2008,2008
S-121-035,W,S-121-035_W,NE,PIPO,10,25,33,45,55,71,86,103,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,103,,,,10,25,33,45,55,71,86,103,,,,,15,8,12,10,16,15,17,13.28571429,12.66666667,8,2009,2009,2009
S-121-035,W,S-121-035_W,NE,PIPO,9,26,37,43,57,72,96,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,96,,,,,9,26,37,43,57,72,96,,,,,,17,11,6,14,15,24,14.5,12.6,7,2010,2010,2010
S-121-035,W,S-121-035_W,NE,PIPO,8,23,29,35,44,54,62,79,94,111,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,111,,8,23,29,35,44,54,62,79,94,111,,,15,6,6,9,10,8,17,15,17,11.44444444,10.75,10,2007,2007,2007
S-121-035,W,S-121-035_W,NE,PIPO,7,16,29,47,62,72,91,104,129,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,129,,,7,16,29,47,62,72,91,104,129,,,,9,13,18,15,10,19,13,25,15.25,13.85714286,9,2008,2008,2008
S-121-035,W,S-121-035_W,NE,PIPO,6,20,31,43,54,71,87,118,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,118,,,,6,20,31,43,54,71,87,118,,,,,14,11,12,11,17,16,31,16,13.5,8,2009,2009,2009
S-121-035,W,S-121-035_W,NE,PIPO,5,12,22,29,40,50,63,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,63,,,,,5,12,22,29,40,50,63,,,,,,7,10,7,11,10,13,9.666666667,9,7,2010,2010,2010
S-121-035,W,S-121-035_W,NE,PIPO,5,23,31,40,54,70,93,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,93,,,,,5,23,31,40,54,70,93,,,,,,18,8,9,14,16,23,14.66666667,13,7,2010,2010,2010
